id,male,age,marital,education,balance,housing,treatment,donation
37885,1,32,married,secondary,4885,yes,1,242.6
37886,1,45,married,secondary,410,no,1,326.6
37887,1,45,married,secondary,194,yes,1,321.1
37888,1,30,married,secondary,142,yes,0,224.7
37889,0,51,married,tertiary,174,yes,0,277
37890,1,40,married,secondary,1451,yes,1,286.2
37891,0,31,married,tertiary,309,yes,1,174.3
37892,0,37,married,secondary,430,yes,1,236.2
37893,1,58,divorced,tertiary,1533,no,0,288
37894,0,33,married,secondary,889,yes,0,163.3
37895,1,33,married,secondary,11,no,0,237.4
37896,0,42,married,tertiary,782,no,1,252.9
37897,0,50,married,secondary,1138,no,0,238.7
37898,0,30,single,tertiary,236,no,0,178
37899,1,26,married,tertiary,877,yes,0,201.4
37900,1,40,married,primary,733,yes,1,271.3
37901,0,34,married,secondary,50,yes,0,219.9
37902,0,26,single,tertiary,170,no,1,220.6
37903,0,36,divorced,tertiary,4567,yes,0,175.5
37904,1,39,single,secondary,36,no,1,232.8
37905,1,32,married,secondary,4885,no,1,270.4
37906,0,49,married,tertiary,1784,yes,0,203.7
37907,0,40,married,tertiary,-7,no,0,240.3
37908,0,43,married,secondary,-26,yes,0,223
37909,0,42,single,secondary,2613,yes,1,258.4
37910,1,30,single,tertiary,985,yes,1,234.2
37911,0,47,married,primary,201,yes,1,380.1
37912,1,42,married,secondary,2,no,1,288.5
37913,1,32,single,secondary,2881,no,1,215
37914,1,27,single,tertiary,446,yes,0,200.1
37915,0,28,single,secondary,1532,no,1,212.5
37916,1,35,married,unknown,70,no,1,273.1
37917,1,71,married,tertiary,353,no,1,391.1
37918,0,36,married,secondary,300,no,1,239.4
37919,0,45,married,secondary,1410,yes,1,277.9
37920,0,32,single,secondary,45,yes,1,237.6
37921,1,48,married,primary,2642,yes,1,325.1
37922,0,46,married,primary,3451,no,1,295.4
37923,1,59,married,secondary,-47,no,1,327
37924,0,45,married,primary,97,no,0,215.2
37925,1,47,married,secondary,1060,yes,0,273.1
37926,0,31,married,tertiary,7744,no,1,239
37927,0,57,married,tertiary,2416,no,1,311.3
37928,1,39,married,primary,800,yes,1,269
37929,0,42,married,primary,5774,yes,0,224.9
37930,1,27,single,tertiary,808,yes,1,242.6
37931,0,41,single,secondary,-256,yes,1,282.1
37932,1,37,divorced,secondary,1040,yes,0,222
37933,0,49,divorced,tertiary,0,no,0,239.3
37934,0,25,married,secondary,157,yes,1,215.1
37935,1,59,married,primary,1,no,0,289.1
37936,0,33,single,tertiary,349,no,1,228
37937,0,57,married,tertiary,1180,yes,1,286.6
37938,0,45,married,primary,97,yes,0,235.2
37939,0,23,single,secondary,9216,no,1,221.7
37940,1,33,married,secondary,249,yes,1,299.6
37941,1,40,married,secondary,-378,yes,1,248
37942,1,41,married,secondary,-217,no,1,295.9
37943,0,26,single,primary,-221,yes,0,198.7
37944,1,31,divorced,secondary,459,no,1,274.5
37945,0,44,married,unknown,642,no,0,208
37946,0,38,married,primary,290,yes,1,245.1
37947,1,57,single,secondary,254,no,1,343.2
37948,0,32,single,secondary,2817,yes,0,192.8
37949,1,42,married,secondary,214,yes,1,308.5
37950,0,39,married,tertiary,0,yes,0,188.3
37951,1,52,married,secondary,192,yes,0,295
37952,1,59,divorced,secondary,351,yes,1,365.4
37953,0,57,married,secondary,49,no,1,351.4
37954,0,31,married,secondary,171,yes,0,192.4
37955,0,35,divorced,secondary,221,yes,0,224.2
37956,1,38,single,tertiary,35,yes,1,282.6
37957,1,39,divorced,tertiary,26,no,1,255.4
37958,1,45,married,secondary,1343,no,1,297.6
37959,1,39,married,secondary,1438,yes,1,286.3
37960,1,46,married,unknown,242,yes,1,299.5
37961,0,47,married,secondary,2,no,0,247.3
37962,1,52,married,secondary,424,no,1,318.3
37963,0,44,married,secondary,93,no,1,224.7
37964,0,31,married,secondary,-498,yes,0,195.4
37965,0,36,married,secondary,470,yes,1,227.6
37966,0,70,married,primary,3782,no,1,376
37967,0,44,married,secondary,2523,yes,1,255.8
37968,1,33,married,secondary,661,yes,0,199.3
37969,0,44,married,secondary,0,yes,0,235.8
37970,1,38,married,secondary,157,yes,1,254.5
37971,1,48,married,primary,247,yes,1,288.7
37972,0,29,single,secondary,209,yes,0,197.1
37973,0,50,single,secondary,133,yes,1,315.6
37974,1,48,single,primary,1499,yes,1,287.2
37975,0,35,married,tertiary,0,yes,0,233.2
37976,0,41,single,secondary,231,yes,0,228.2
37977,1,40,married,secondary,771,no,1,309.2
37978,0,39,married,tertiary,691,yes,1,275.5
37979,1,58,married,secondary,425,no,1,333.7
37980,0,38,married,unknown,603,no,0,215.7
37981,1,33,married,tertiary,4,no,0,236.7
37982,1,33,married,secondary,0,no,0,205.3
37983,0,47,married,secondary,1990,no,1,295.2
37984,0,56,married,primary,828,yes,1,327.3
37985,0,36,divorced,secondary,-11,yes,1,254.2
37986,0,65,married,primary,8044,no,1,358
37987,1,27,single,secondary,15,no,1,225
37988,0,31,single,tertiary,454,yes,0,200.8
37989,1,45,married,primary,844,no,1,291.8
37990,1,60,married,secondary,1025,no,1,381.3
37991,1,44,divorced,tertiary,1273,yes,1,275
37992,1,48,married,unknown,428,yes,1,316.9
37993,0,30,single,tertiary,2325,no,0,195.2
37994,1,48,married,secondary,705,no,0,297.2
37995,0,20,single,unknown,1169,no,1,199
37996,0,45,married,secondary,784,yes,1,300.8
37997,0,31,single,tertiary,96,no,0,199.7
37998,1,57,married,primary,3777,yes,1,361.4
37999,0,45,married,secondary,644,no,1,277.4
38000,1,42,married,unknown,415,yes,1,300.7
38001,0,50,married,tertiary,2881,no,0,216.2
38002,1,34,single,tertiary,4348,yes,0,219.8
38003,0,29,single,tertiary,2893,no,0,143.8
38004,1,43,single,tertiary,3529,no,1,289
38005,1,41,single,tertiary,1646,yes,1,279.7
38006,1,58,married,primary,419,yes,1,355.7
38007,1,46,married,secondary,390,yes,0,232.2
38008,0,60,married,secondary,262,yes,1,366.2
38009,0,44,single,secondary,-101,no,1,283
38010,1,49,married,primary,889,no,1,308.9
38011,0,46,married,secondary,494,yes,0,243.9
38012,0,33,single,secondary,-416,yes,0,194
38013,0,57,divorced,primary,837,yes,0,282.9
38014,0,32,married,secondary,-32,yes,0,194.6
38015,1,33,married,secondary,11,yes,0,206.3
38016,1,31,single,secondary,-219,yes,0,177.9
38017,1,32,married,tertiary,71,yes,1,244.6
38018,0,32,single,secondary,1649,yes,1,264.7
38019,1,41,married,secondary,-217,yes,1,269.6
38020,1,41,married,secondary,902,no,1,294.6
38021,1,36,married,tertiary,629,yes,0,246.9
38022,1,30,married,secondary,-99,yes,1,270.1
38023,1,56,married,tertiary,442,yes,1,302
38024,1,40,married,tertiary,1548,yes,1,255.6
38025,0,43,married,tertiary,2,yes,1,267.8
38026,0,42,divorced,secondary,47,yes,1,245.9
38027,1,46,divorced,secondary,435,yes,1,277.2
38028,1,28,single,tertiary,81,no,0,218.5
38029,1,45,divorced,tertiary,99,yes,0,277.9
38030,0,32,single,tertiary,13711,yes,1,228.9
38031,0,39,married,primary,1506,yes,0,260.9
38032,0,32,single,tertiary,0,yes,1,241.2
38033,0,41,married,secondary,0,no,0,223.5
38034,0,36,married,tertiary,-381,yes,0,192.6
38035,0,35,married,secondary,524,yes,0,198.9
38036,0,48,married,secondary,333,yes,0,220.3
38037,1,49,single,secondary,197,yes,1,338.5
38038,1,54,married,tertiary,0,no,1,306.8
38039,1,41,married,tertiary,412,yes,1,279.9
38040,0,52,divorced,primary,837,yes,1,346.9
38041,0,34,married,tertiary,136,no,0,185.8
38042,1,25,single,secondary,304,no,1,229.8
38043,0,34,married,secondary,0,yes,0,167.2
38044,1,54,single,secondary,865,yes,1,297.1
38045,1,36,married,tertiary,3057,no,0,187.9
38046,0,36,divorced,secondary,-140,no,0,221
38047,0,44,divorced,secondary,432,yes,0,244
38048,1,36,married,secondary,3064,no,1,274.4
38049,0,53,married,primary,27,yes,1,309.2
38050,0,28,divorced,secondary,100,no,0,157.9
38051,0,33,married,tertiary,75,yes,0,208.9
38052,0,47,divorced,tertiary,507,no,0,269.3
38053,1,49,married,secondary,1114,no,1,316.9
38054,1,33,married,tertiary,287,yes,1,299.3
38055,0,53,divorced,unknown,907,no,1,313.6
38056,0,41,married,primary,389,yes,0,222.4
38057,1,39,single,secondary,122,yes,1,285.1
38058,1,46,married,secondary,519,yes,1,314.8
38059,0,47,married,secondary,3333,no,0,245.7
38060,1,57,divorced,secondary,4664,no,1,376.8
38061,0,45,single,tertiary,1929,no,0,256.4
38062,0,31,single,tertiary,1957,no,0,154
38063,0,33,single,tertiary,123,no,0,217.4
38064,0,48,single,tertiary,3232,no,0,249.8
38065,1,59,married,unknown,937,no,1,349.2
38066,0,37,married,unknown,1387,yes,0,178.2
38067,1,34,divorced,primary,636,yes,1,271.9
38068,1,47,married,tertiary,0,no,0,277.7
38069,1,36,married,tertiary,27359,yes,0,215.5
38070,0,34,married,secondary,0,yes,1,243.4
38071,1,48,married,primary,-285,yes,0,269.3
38072,1,34,married,secondary,2211,no,1,267.6
38073,0,43,single,secondary,3945,yes,1,228.2
38074,1,43,single,secondary,593,no,1,300.5
38075,0,41,married,tertiary,744,yes,1,246.5
38076,0,26,single,secondary,1064,no,1,236.5
38077,1,31,married,secondary,428,yes,1,238.2
38078,0,47,married,primary,201,no,0,237.5
38079,1,57,married,tertiary,27069,no,1,344.6
38080,1,80,married,secondary,226,no,0,345.3
38081,1,34,divorced,secondary,0,yes,1,280.1
38082,1,30,married,tertiary,931,no,1,222.6
38083,1,33,married,secondary,0,no,1,275.4
38084,1,45,married,primary,137,no,1,314.6
38085,0,58,married,secondary,116,no,0,269.4
38086,0,48,married,secondary,157,yes,1,305.9
38087,1,67,married,tertiary,4785,no,1,355.7
38088,1,45,divorced,unknown,998,yes,1,352.6
38089,0,44,divorced,secondary,0,yes,1,253.9
38090,0,33,married,secondary,-333,yes,1,228.1
38091,0,58,married,unknown,575,no,0,269.5
38092,0,57,married,tertiary,320,no,1,336.5
38093,1,28,single,primary,-298,yes,1,232
38094,1,29,single,secondary,534,no,1,239.8
38095,0,38,married,tertiary,170,yes,1,250.6
38096,0,30,single,secondary,0,yes,1,226.5
38097,0,45,married,tertiary,2048,yes,1,275
38098,0,36,divorced,secondary,1594,yes,0,208.6
38099,1,40,married,secondary,1327,no,0,255.2
38100,0,53,married,tertiary,146,no,0,271.8
38101,0,36,single,secondary,1521,yes,1,212.7
38102,0,44,divorced,secondary,14,no,0,216.6
38103,0,30,married,secondary,123,yes,0,194.3
38104,0,37,married,tertiary,2685,yes,0,215.2
38105,0,34,married,tertiary,1557,yes,0,208.4
38106,1,34,married,secondary,1007,no,0,233.4
38107,0,46,married,secondary,668,yes,0,225.3
38108,1,47,married,tertiary,6637,yes,1,344.6
38109,1,40,married,primary,0,yes,1,290.8
38110,1,42,married,secondary,-396,yes,0,250.7
38111,0,30,single,secondary,105,yes,1,229.1
38112,1,46,married,primary,538,yes,0,261.9
38113,0,26,single,secondary,512,yes,0,157.7
38114,1,31,married,secondary,338,yes,1,274.2
38115,1,29,single,tertiary,991,no,0,203.6
38116,1,52,married,tertiary,-1224,yes,1,369.2
38117,0,26,single,primary,-79,yes,1,213.8
38118,0,53,married,primary,104,yes,1,278.2
38119,0,39,single,secondary,914,no,0,214.7
38120,0,32,single,secondary,1670,yes,0,172.3
38121,1,51,divorced,secondary,37,yes,1,329.2
38122,0,36,married,primary,1177,yes,1,241.5
38123,0,32,married,tertiary,5878,no,1,254.7
38124,0,30,married,tertiary,944,no,0,197.5
38125,1,47,married,unknown,286,yes,1,280.9
38126,1,50,divorced,secondary,94,yes,1,288.9
38127,0,36,married,tertiary,428,yes,1,246.9
38128,0,40,divorced,tertiary,3,yes,1,302.1
38129,0,39,married,secondary,1048,no,0,235.6
38130,0,30,single,tertiary,2325,no,0,205.6
38131,1,52,divorced,primary,1291,yes,1,323.8
38132,1,52,married,primary,592,no,0,277.5
38133,0,56,single,secondary,-229,no,0,269.2
38134,1,38,married,secondary,1,yes,1,275.6
38135,1,50,married,secondary,72,yes,1,325
38136,1,49,married,secondary,2039,no,0,260.2
38137,0,56,married,secondary,16873,no,0,258.7
38138,1,31,married,unknown,5969,no,0,241.5
38139,1,28,married,secondary,0,no,0,215.7
38140,0,35,divorced,secondary,0,no,1,243
38141,1,26,single,secondary,3342,yes,1,244.9
38142,0,24,married,secondary,204,yes,0,160.2
38143,0,69,married,secondary,921,no,0,300.8
38144,1,39,single,unknown,0,no,1,246.6
38145,1,27,single,unknown,446,yes,1,250
38146,1,32,married,secondary,119,yes,1,234.2
38147,0,58,married,secondary,11,no,1,294.5
38148,0,49,married,primary,563,no,0,270.7
38149,1,37,married,tertiary,3288,yes,1,283.9
38150,0,39,married,secondary,-650,yes,1,284.5
38151,1,53,married,tertiary,451,yes,1,337.9
38152,0,49,married,secondary,13229,no,0,265.5
38153,1,59,married,primary,179,no,0,330.8
38154,1,43,married,secondary,667,yes,1,271.3
38155,1,38,single,secondary,-1,yes,1,247.8
38156,0,32,single,secondary,2817,yes,1,263.9
38157,0,54,married,secondary,386,yes,1,279.7
38158,1,51,married,unknown,1883,yes,1,335.2
38159,0,35,divorced,tertiary,-386,yes,0,186.8
38160,1,45,divorced,primary,0,no,1,258.8
38161,0,53,married,primary,225,no,1,294.3
38162,1,34,married,tertiary,417,yes,1,299.9
38163,0,43,married,secondary,0,no,1,241.4
38164,0,58,married,tertiary,16264,no,0,267.5
38165,0,50,married,secondary,1138,yes,0,238.8
38166,0,41,single,secondary,400,yes,0,233.9
38167,1,47,married,secondary,3940,yes,1,335
38168,1,56,married,tertiary,318,no,0,292
38169,0,35,divorced,secondary,473,yes,1,237.3
38170,0,32,single,tertiary,574,yes,1,213.8
38171,0,30,married,secondary,1808,yes,0,200
38172,1,31,single,secondary,1306,yes,1,222.8
38173,1,30,single,tertiary,-477,no,0,187
38174,0,42,single,secondary,243,yes,0,227.6
38175,1,34,married,tertiary,412,yes,0,215.1
38176,0,34,married,primary,298,yes,0,207.3
38177,0,27,single,secondary,769,yes,1,232.3
38178,0,32,single,secondary,1143,yes,1,254.7
38179,1,33,married,primary,1209,no,1,217.7
38180,0,60,married,secondary,4820,no,1,308.5
38181,1,42,single,primary,2519,yes,1,292.5
38182,0,35,married,tertiary,2793,no,0,217
38183,1,53,married,secondary,427,no,1,327.1
38184,1,47,married,secondary,1060,yes,0,272.3
38185,1,37,divorced,secondary,2610,no,1,270.2
38186,0,33,married,tertiary,16992,yes,1,242.8
38187,0,59,married,primary,0,yes,1,345.2
38188,0,38,married,secondary,0,yes,0,192.1
38189,1,40,divorced,secondary,1959,no,1,280
38190,1,54,divorced,primary,1691,yes,1,338.1
38191,0,41,married,secondary,552,yes,1,267.8
38192,0,41,married,secondary,720,no,0,226.3
38193,0,50,married,secondary,806,no,1,272.6
38194,1,40,single,secondary,462,yes,0,227.8
38195,1,52,single,tertiary,297,no,0,298.2
38196,0,59,single,primary,46,no,0,283.7
38197,1,51,married,secondary,-379,yes,0,229.8
38198,1,44,single,primary,4232,no,1,308.9
38199,1,30,single,secondary,4,yes,0,235.1
38200,0,56,married,unknown,206,no,0,289.7
38201,0,27,single,secondary,795,no,1,209.1
38202,1,44,married,primary,-14,yes,0,269
38203,1,27,single,secondary,-151,yes,1,219.1
38204,1,54,married,tertiary,876,no,0,302.4
38205,1,36,married,secondary,-11,no,1,282.9
38206,0,34,married,secondary,0,yes,1,252.3
38207,0,41,married,primary,39,no,1,257.9
38208,1,44,married,tertiary,332,no,0,282.6
38209,1,50,married,tertiary,3463,no,1,298.6
38210,0,31,married,secondary,0,yes,0,207.1
38211,1,63,married,tertiary,0,no,0,295.9
38212,1,53,married,secondary,459,yes,0,271.1
38213,0,48,married,secondary,340,yes,0,270.9
38214,1,32,married,secondary,517,yes,1,247.2
38215,1,31,single,tertiary,-282,no,1,263.8
38216,0,34,married,secondary,584,no,0,199.8
38217,1,28,single,secondary,0,yes,0,195.4
38218,0,50,married,primary,2142,yes,1,326.9
38219,1,53,divorced,secondary,255,no,1,323.2
38220,1,46,single,secondary,1693,yes,1,292.9
38221,0,35,single,secondary,126,yes,1,205.5
38222,0,29,married,tertiary,1034,no,0,173.6
38223,1,42,single,primary,704,no,1,312.8
38224,0,49,married,primary,0,yes,0,241.4
38225,0,54,married,secondary,0,yes,0,272.6
38226,1,31,married,secondary,0,yes,1,259.4
38227,0,55,married,primary,621,no,1,323.9
38228,0,41,divorced,secondary,1281,no,1,214.4
38229,1,31,married,secondary,33,yes,0,217.9
38230,0,42,married,secondary,440,yes,0,169.8
38231,0,47,married,primary,881,yes,1,278.7
38232,1,27,married,secondary,818,yes,1,251.7
38233,1,37,married,secondary,132,no,0,255.1
38234,1,37,married,primary,260,yes,1,290.8
38235,0,35,married,secondary,725,yes,0,233.4
38236,0,30,single,tertiary,35,no,0,229.1
38237,0,71,married,primary,763,yes,1,371.2
38238,1,49,single,secondary,-74,no,0,250.9
38239,0,34,married,tertiary,37,no,1,240.1
38240,0,37,married,secondary,1978,yes,1,236.5
38241,1,21,single,secondary,2488,no,1,232.3
38242,1,30,married,unknown,-6,yes,1,205.4
38243,1,35,married,tertiary,8647,no,0,240.5
38244,1,33,married,secondary,137,yes,1,278.6
38245,0,29,single,tertiary,19,no,0,214.3
38246,0,37,married,tertiary,238,no,0,187.7
38247,1,39,divorced,secondary,212,no,1,251.1
38248,0,45,divorced,secondary,-179,no,1,248.8
38249,0,36,married,secondary,42,no,0,154.6
38250,1,55,married,secondary,159,yes,1,356.1
38251,0,39,married,tertiary,2763,yes,0,196.8
38252,0,35,divorced,tertiary,594,yes,0,219
38253,0,45,divorced,secondary,0,no,1,260.7
38254,1,51,married,secondary,34,no,0,261.5
38255,0,32,single,primary,26965,no,1,225.9
38256,1,55,married,tertiary,481,yes,1,334.9
38257,0,47,married,secondary,3676,no,1,228.2
38258,0,34,divorced,tertiary,-402,yes,1,246.1
38259,0,35,single,tertiary,3552,no,1,247.6
38260,1,83,married,tertiary,1503,no,1,426.2
38261,1,33,divorced,primary,0,no,0,202.3
38262,1,44,married,tertiary,773,yes,1,286
38263,0,57,married,primary,93,yes,1,340.8
38264,1,28,single,secondary,2685,no,1,220.8
38265,0,40,married,primary,1832,yes,0,231.4
38266,0,25,single,secondary,-350,no,1,187.9
38267,0,55,married,secondary,204,no,1,341.1
38268,1,48,single,primary,548,no,1,312.7
38269,1,51,married,secondary,0,yes,1,317.6
38270,0,33,married,secondary,353,yes,0,179.1
38271,1,52,divorced,primary,9228,yes,1,294.8
38272,1,42,married,primary,0,yes,1,295.2
38273,1,61,married,tertiary,5207,no,0,313.5
38274,0,33,single,tertiary,125,no,0,204.4
38275,0,41,single,secondary,400,no,1,269.4
38276,0,40,single,secondary,65,yes,1,253.4
38277,1,32,married,secondary,4885,no,0,213
38278,0,38,married,primary,506,yes,1,219.1
38279,1,30,single,tertiary,6164,yes,1,258.6
38280,1,31,single,secondary,85,yes,1,246.8
38281,0,32,single,secondary,53,no,1,227.1
38282,1,47,divorced,secondary,126,yes,1,294.6
38283,0,34,married,secondary,-136,yes,1,290.2
38284,0,50,married,secondary,1412,yes,0,252
38285,1,45,single,tertiary,3370,no,1,309.1
38286,1,42,married,tertiary,372,yes,1,320.9
38287,1,31,single,tertiary,-282,yes,0,220.9
38288,0,40,married,secondary,1012,yes,1,218.2
38289,1,27,single,secondary,201,yes,0,200.9
38290,1,41,married,primary,819,yes,1,264.6
38291,1,28,single,secondary,171,yes,1,247.7
38292,0,55,married,tertiary,0,no,1,321
38293,1,36,married,secondary,0,no,0,230.4
38294,0,57,married,secondary,839,yes,0,265.7
38295,1,39,married,secondary,607,yes,1,267
38296,1,44,married,tertiary,17361,no,0,232.6
38297,1,31,married,tertiary,6290,yes,0,214.2
38298,1,33,married,secondary,-241,yes,1,255.9
38299,1,42,married,secondary,-189,no,1,257.5
38300,1,51,married,primary,872,yes,1,320.5
38301,1,51,married,secondary,397,yes,1,282.9
38302,1,36,married,primary,189,yes,1,292.1
38303,1,52,married,secondary,108,no,0,307.6
38304,1,50,married,secondary,810,yes,1,353.7
38305,0,41,married,primary,2067,yes,1,259.2
38306,0,31,married,tertiary,-253,no,1,204.5
38307,0,24,single,secondary,926,no,1,211.5
38308,0,32,single,tertiary,311,no,1,264.2
38309,1,31,single,tertiary,64,no,1,237.9
38310,0,70,divorced,secondary,921,no,1,352.7
38311,1,38,single,primary,490,yes,0,217.1
38312,1,45,married,secondary,776,yes,0,276.3
38313,1,39,married,secondary,235,no,1,260.6
38314,1,54,married,secondary,1012,yes,0,267.9
38315,1,55,married,tertiary,4809,no,1,362.2
38316,1,59,married,secondary,163,no,1,355.2
38317,0,57,married,tertiary,3,no,1,298.7
38318,1,28,married,secondary,1325,yes,0,186.6
38319,1,49,single,primary,316,yes,1,280
38320,0,35,married,tertiary,1253,yes,0,183.6
38321,0,37,married,unknown,3576,no,1,226
38322,0,32,married,secondary,286,yes,0,209.5
38323,1,58,married,tertiary,593,yes,1,348.6
38324,0,48,married,secondary,117,yes,1,273.1
38325,1,46,married,secondary,-121,yes,1,316.8
38326,0,31,married,tertiary,13,no,1,231
38327,0,51,married,secondary,1840,yes,0,233.1
38328,0,31,married,primary,-336,yes,0,215.8
38329,1,51,divorced,secondary,2323,no,0,278.2
38330,1,28,single,secondary,28,no,1,222.4
38331,1,37,single,secondary,61,no,1,220.8
38332,0,46,married,secondary,-216,yes,0,208.3
38333,1,31,single,secondary,2305,no,0,219.3
38334,0,42,married,secondary,0,no,1,246.1
38335,1,44,married,secondary,5181,yes,1,326.7
38336,1,34,married,tertiary,606,no,1,278
38337,0,42,single,secondary,-247,yes,1,271.9
38338,0,34,single,secondary,60,yes,0,159.8
38339,1,32,married,tertiary,553,yes,1,287.5
38340,0,45,divorced,secondary,976,yes,1,267.8
38341,0,38,married,secondary,-388,no,0,249.6
38342,1,34,married,tertiary,475,yes,1,219.6
38343,1,69,divorced,primary,696,no,1,395
38344,0,45,married,tertiary,334,no,0,208.8
38345,0,25,single,unknown,2506,no,0,211.8
38346,0,32,married,secondary,76,yes,0,147.8
38347,1,58,married,secondary,407,yes,1,343.9
38348,1,36,married,secondary,1049,yes,1,277.2
38349,1,33,married,secondary,58,yes,0,217.1
38350,0,53,married,secondary,230,no,0,268
38351,1,35,married,secondary,152,yes,1,274.6
38352,0,38,married,secondary,279,yes,1,288.1
38353,0,35,married,secondary,2971,no,0,222.6
38354,0,39,married,tertiary,0,yes,0,183.4
38355,1,34,married,tertiary,-28,yes,1,286.7
38356,1,50,married,primary,12519,no,1,298.5
38357,0,35,married,tertiary,93,yes,1,220.7
38358,0,39,married,secondary,-650,yes,0,221.6
38359,1,30,married,tertiary,400,yes,1,256.8
38360,0,27,single,tertiary,3196,no,0,168
38361,0,26,single,tertiary,122,yes,0,192
38362,1,36,divorced,tertiary,66,no,1,275.6
38363,0,32,single,tertiary,-59,yes,0,159.7
38364,1,32,divorced,secondary,1097,yes,1,288.9
38365,1,55,single,secondary,985,no,0,301.4
38366,1,39,married,secondary,4722,yes,0,242.8
38367,0,58,married,secondary,1142,yes,1,300.7
38368,0,44,married,secondary,2319,yes,1,244.7
38369,0,40,divorced,secondary,1927,no,1,258.9
38370,0,25,single,tertiary,553,yes,0,140.5
38371,1,27,single,secondary,0,yes,0,222.4
38372,1,32,married,secondary,38,yes,0,196.6
38373,0,42,divorced,secondary,348,yes,1,285.6
38374,0,29,single,tertiary,1026,yes,0,155.2
38375,0,36,single,tertiary,553,no,1,243.4
38376,1,51,divorced,primary,-28,yes,0,259.7
38377,0,33,married,tertiary,1412,no,0,185
38378,1,47,married,tertiary,2303,yes,0,277.5
38379,1,31,married,tertiary,1343,no,0,203.8
38380,1,37,married,tertiary,3288,no,1,272.3
38381,0,44,married,tertiary,795,no,1,241
38382,0,53,married,tertiary,624,no,0,234.3
38383,1,31,single,secondary,36,no,1,248.3
38384,1,44,single,primary,33,no,1,259.1
38385,0,38,married,tertiary,3436,no,1,262.8
38386,1,44,divorced,secondary,0,no,1,272.2
38387,1,36,married,tertiary,605,yes,0,180
38388,1,44,married,tertiary,332,yes,1,280.9
38389,1,34,married,tertiary,133,yes,0,195.1
38390,0,41,single,tertiary,1646,no,1,275.8
38391,0,55,married,secondary,96,no,1,300.8
38392,0,41,married,tertiary,51,yes,1,314.8
38393,1,47,married,primary,559,no,1,328.2
38394,1,41,single,tertiary,3950,yes,1,277.2
38395,0,38,married,primary,2569,no,0,212
38396,0,47,married,secondary,1990,yes,0,235.2
38397,1,38,married,secondary,821,yes,0,217.6
38398,1,51,married,unknown,630,no,1,329.4
38399,0,43,married,primary,8167,yes,0,212.8
38400,0,24,single,secondary,174,yes,1,210.9
38401,1,39,married,secondary,1438,no,0,247.7
38402,0,31,married,tertiary,1384,yes,1,199
38403,1,45,single,secondary,1415,yes,1,266.7
38404,1,48,married,primary,5366,yes,1,303.6
38405,1,40,married,secondary,771,yes,1,342.6
38406,1,37,divorced,secondary,1287,no,0,172
38407,0,30,single,secondary,185,no,1,232.4
38408,0,36,married,secondary,0,no,0,243
38409,1,47,married,tertiary,2408,no,1,287.8
38410,0,34,married,unknown,4565,yes,0,210.4
38411,1,32,single,tertiary,112,no,1,254.7
38412,0,53,married,tertiary,15,no,1,277.6
38413,1,55,divorced,primary,802,no,1,348
38414,0,38,married,secondary,171,yes,0,244.7
38415,0,42,married,secondary,2157,yes,1,281.9
38416,0,37,married,primary,704,no,0,191.5
38417,0,46,married,secondary,4958,yes,1,290.3
38418,1,35,married,tertiary,106,yes,1,263.7
38419,1,36,divorced,secondary,566,yes,1,273.4
38420,0,43,married,unknown,3274,no,1,281.3
38421,0,78,married,secondary,8304,no,1,378.7
38422,0,46,married,secondary,4855,yes,1,260.9
38423,0,38,married,secondary,-314,yes,1,251
38424,1,36,married,primary,319,yes,0,261.6
38425,0,58,married,secondary,116,no,0,244.4
38426,0,38,single,secondary,-242,yes,0,204.7
38427,1,60,divorced,tertiary,598,yes,1,333.7
38428,0,50,single,tertiary,1200,no,0,241.9
38429,1,34,divorced,tertiary,434,yes,1,249.7
38430,1,28,single,tertiary,1027,no,1,211.5
38431,1,32,single,tertiary,8436,no,1,222.4
38432,0,36,married,secondary,-461,no,1,212.5
38433,0,44,divorced,secondary,0,yes,0,212
38434,0,28,single,tertiary,102,no,1,229.7
38435,0,40,divorced,secondary,1022,yes,0,237.4
38436,0,35,married,tertiary,1253,yes,1,262.4
38437,1,24,single,secondary,304,yes,1,199.4
38438,0,60,married,primary,252,no,0,284.9
38439,0,36,married,secondary,2394,yes,1,238.9
38440,1,29,single,tertiary,991,yes,1,260.9
38441,1,41,single,secondary,1680,yes,1,293.4
38442,0,30,single,secondary,1073,yes,1,237.6
38443,1,38,married,secondary,1370,yes,0,262.8
38444,1,42,married,primary,92,no,1,240.3
38445,1,32,married,secondary,84,yes,0,218.3
38446,0,29,married,primary,92,yes,0,172.2
38447,0,32,married,secondary,167,no,1,209.9
38448,1,39,married,secondary,293,yes,1,287.9
38449,0,39,married,secondary,6,yes,1,261.2
38450,0,42,married,primary,969,no,0,224.5
38451,1,55,divorced,secondary,1613,no,0,276.2
38452,1,34,single,tertiary,5462,no,1,208.8
38453,1,32,married,primary,103,yes,1,226.8
38454,0,48,married,secondary,-19,no,0,254.2
38455,0,36,married,tertiary,-296,yes,1,296.7
38456,1,32,single,tertiary,656,no,1,241.2
38457,0,28,divorced,secondary,655,yes,0,180.6
38458,0,57,married,primary,93,no,0,276
38459,0,35,single,tertiary,470,yes,0,172.7
38460,0,44,married,tertiary,22,no,0,224.6
38461,0,47,single,tertiary,4402,no,1,318.2
38462,1,25,married,tertiary,3931,no,0,203.3
38463,0,55,divorced,secondary,218,no,1,307.1
